85.9049207673061 4.8275862068965125
82.77731442869057 9.655172413793025
79.64970809007505 16.091954022988375
76.52210175145956 19.310344827586277
73.39449541284404 27.356321839080465
71.9349457881568 30.57471264367814
70.68390325271059 38.62068965517233
70.68390325271059 56.32183908045977
75.89658048373644 57.931034482758605
79.02418682235196 64.36781609195396
82.56880733944953 64.36781609195396
86.11342785654713 64.36781609195396
89.6580483736447 64.36781609195396
93.41117597998334 65.97701149425279
98.41534612176815 67.58620689655163
103.21100917431193 70.8045977011493
108.4236864053378 70.8045977011493
114.67889908256882 72.41379310344814
122.81067556296915 78.85057471264372
128.23185988323604 78.85057471264372
131.7764804003336 83.67816091954023
139.07422852376982 93.33333333333326
144.4954128440367 104.59770114942535
148.04003336113428 109.42528735632186
152.83569641367808 109.42528735632186
154.08673894912428 120.68965517241372
156.5888240200167 125.51724137931024
158.88240200166805 128.7356321839079
160.3419516263553 133.56321839080465
161.3844870725605 140.0
164.92910758965806 143.21839080459768
167.0141784820684 143.21839080459768
170.558798999166 151.26436781609186
172.01834862385323 159.31034482758628
171.3928273561301 160.91954022988511
170.35029190992495 164.1379310344828
172.64386989157632 170.57471264367814
174.52043369474563 170.57471264367814
174.9374478732277 175.40229885057465
177.23102585487908 180.22988505747117
179.52460383653045 185.0574712643679
179.94161801501252 197.9310344827586
179.94161801501252 207.58620689655163
182.65221017514597 215.63218390804604
184.5287739783153 222.0689655172414
184.94578815679733 230.11494252873558
186.19683069224354 234.9425287356321
188.07339449541286 246.20689655172418
186.61384487072561 249.42528735632186
185.9883236030025 257.47126436781605
187.0308590492077 263.9080459770114
186.61384487072561 271.9540229885058
185.7798165137615 278.39080459770116
185.7798165137615 288.0459770114942
185.7798165137615 292.8735632183907
184.94578815679733 302.52873563218395
184.1117597998332 310.57471264367814
183.69474562135113 334.71264367816093
182.860717264387 336.32183908045977
182.02668890742285 350.8045977011493
181.19266055045873 354.0229885057472
180.3586321934946 355.63218390804604
179.52460383653045 362.0689655172414
178.89908256880736 373.33333333333326
176.1884904086739 374.9425287356321
174.52043369474563 374.9425287356321
174.9374478732277 386.2068965517242
172.85237698081735 389.42528735632186
171.18432026688907 389.42528735632186
170.1417848206839 391.0344827586207
170.1417848206839 395.8620689655172
172.01834862385323 402.29885057471256
169.72477064220183 408.73563218390814
169.09924937447875 408.73563218390814
168.68223519599667 413.56321839080465
168.26522101751462 413.56321839080465
167.84820683903254 424.8275862068965
169.09924937447875 429.655172413793
166.3886572143453 429.655172413793
163.67806505421186 434.48275862068954
161.5929941618015 434.48275862068954
160.75896580483737 437.70114942528744
160.9674728940784 447.35632183908046
164.09507923269393 450.57471264367814
163.26105087572978 450.57471264367814
160.13344453711426 458.6206896551723
159.29941618015013 463.44827586206895
158.88240200166805 466.66666666666663
158.88240200166805 466.66666666666663
158.04837364470393 466.66666666666663
157.00583819849876 474.71264367816093
155.33778148457048 476.32183908045977
154.50375312760636 481.1494252873563
154.50375312760636 481.1494252873563
154.08673894912428 485.9770114942529
153.6697247706422 490.8045977011494
154.9207673060884 502.0689655172414
155.54628857381152 502.0689655172414
158.04837364470393 502.0689655172414
166.59716430358634 503.67816091954023
167.6396997497915 503.67816091954023
167.6396997497915 511.7241379310344
167.6396997497915 518.1609195402299
169.30775646371978 516.551724137931
172.85237698081735 516.551724137931
174.10341951626356 516.551724137931
174.72894078398667 516.551724137931
173.6864053377815 526.2068965517241
174.9374478732277 534.2528735632184
175.77147623019184 534.2528735632184
175.97998331943288 534.2528735632184
175.97998331943288 540.6896551724137
175.97998331943288 547.1264367816092
173.0608840700584 555.1724137931035
171.18432026688907 555.1724137931035
171.18432026688907 556.7816091954023
171.18432026688907 569.6551724137931
170.1417848206839 569.6551724137931
169.51626355296082 571.264367816092
170.1417848206839 572.8735632183908
170.558798999166 572.8735632183908
169.93327773144287 577.7011494252873
169.51626355296082 587.3563218390805
172.22685571309427 587.3563218390805
175.77147623019184 593.7931034482758
177.23102585487908 593.7931034482758
177.23102585487908 593.7931034482758
176.60550458715596 606.6666666666666
173.89491242702252 606.6666666666666
172.64386989157632 608.2758620689655
172.64386989157632 613.1034482758621
170.76730608840703 617.9310344827586
170.76730608840703 617.9310344827586
172.01834862385323 624.367816091954
170.558798999166 630.8045977011494
169.51626355296082 630.8045977011494
167.84820683903254 630.8045977011494
166.18015012510426 638.8505747126437
167.84820683903254 646.8965517241379
167.84820683903254 646.8965517241379
165.97164303586322 654.9425287356322
167.43119266055047 661.3793103448276
168.47372810675563 661.3793103448276
170.558798999166 661.3793103448276
171.3928273561301 664.5977011494252
170.1417848206839 667.816091954023
169.30775646371978 675.8620689655172
172.01834862385323 672.6436781609195
175.35446205170976 672.6436781609195
177.23102585487908 679.0804597701149
178.69057547956632 683.9080459770115
180.77564637197665 687.1264367816092
182.2351959966639 690.3448275862069
179.94161801501252 695.1724137931035
179.52460383653045 695.1724137931035
178.0650542118432 695.1724137931035
176.814011676397 701.6091954022988
175.14595496246872 706.4367816091954
174.72894078398667 709.6551724137931
173.26939115929943 714.4827586206897
172.22685571309427 717.7011494252873
171.3928273561301 722.5287356321838
171.3928273561301 732.183908045977
169.09924937447875 732.183908045977
166.3886572143453 737.0114942528736
165.97164303586322 748.2758620689655
163.8865721434529 751.4942528735633
162.21851542952462 753.1034482758621
161.17597998331945 757.9310344827586
160.13344453711426 761.1494252873563
157.4228523769808 770.8045977011494
157.00583819849876 782.0689655172414
158.88240200166805 786.8965517241379
162.01000834028358 791.7241379310344
164.30358632193494 791.7241379310344
168.05671392827358 791.7241379310344
171.60133444537115 791.7241379310344
173.26939115929943 796.551724137931
175.35446205170976 796.551724137931
177.64804003336116 801.3793103448276
181.40116763969976 804.5977011494252
182.65221017514597 807.816091954023
182.860717264387 817.471264367816
179.3160967472894 820.6896551724138
176.1884904086739 823.9080459770115
175.77147623019184 830.3448275862069
174.52043369474563 838.3908045977012
174.52043369474563 841.6091954022988
173.6864053377815 848.0459770114942
